Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
5.05,0.8159347602299282,18.32304082598005,0.012823288595037785,22.664640426635746,1.1284129619598389,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,11.826157569885254,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11797012.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.15,0.8159347602299282,18.32304082598005,0.012823288595037785,22.248929977416992,0.9700587391853333,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,16.130014419555664,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11743226.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.25,0.8159347602299282,18.32304082598005,0.012823288595037785,23.30158424377441,1.008317470550537,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6842195987701416,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11207665.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.35,0.8159347602299282,18.32304082598005,0.012823288595037785,22.55832862854004,0.9447823762893676,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,23.232986450195312,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11389153.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.45,0.8159347602299282,18.32304082598005,0.012823288595037785,23.849803924560547,1.0795363187789917,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,26.94186782836914,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11657862.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.55,0.8159347602299282,18.32304082598005,0.012823288595037785,24.12984848022461,1.0630816221237185,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,28.97379875183105,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11279060.0,1191930456.044643,1.095748782157898,1151.0,451.0,12219.0,6.0,20.70238494873047,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.56,0.8159347602299282,18.32304082598005,0.012823288595037785,24.12984848022461,1.0630816221237185,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,28.97379875183105,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11279060.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.64,0.8159347602299282,18.32304082598005,0.012823288595037785,24.12984848022461,1.0630816221237185,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,28.97379875183105,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11279060.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.65,0.8159347602299282,18.32304082598005,0.012823288595037785,23.500076293945312,1.0556894540786743,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,20.25914001464844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11007773.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,6564664252.5,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.66,0.8159347602299282,18.32304082598005,0.012823288595037785,23.500076293945312,1.0556894540786743,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,20.25914001464844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11007773.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5629842112.5,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.67,0.8159347602299282,18.32304082598005,0.012823288595037785,23.500076293945312,1.0556894540786743,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,20.25914001464844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11007773.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5519788934.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.69,0.8159347602299282,18.32304082598005,0.012823288595037785,23.500076293945312,1.0556894540786743,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,20.25914001464844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11007773.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5872963787.666667,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.74,0.8159347602299282,18.32304082598005,0.012823288595037785,23.500076293945312,1.0556894540786743,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,20.25914001464844,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11007773.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4720767258.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.75,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,6764806822.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.76,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5017275828.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.77,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4778838631.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.78,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5044423751.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.79,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,6998998152.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.8,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4982670412.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.81,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,7054188244.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.82,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5025334531.5,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.83,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,7082133510.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.84,0.8159347602299282,18.32304082598005,0.012823288595037785,25.77306365966797,0.5378212332725525,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,8.05043888092041,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,14813567.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,6146774075.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.85,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5211557896.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.87,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5243189205.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.88,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,6944239582.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.89,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,0.9826781153678894,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,5303568382.0,1920.0,3.0,50.0,53.0,47.0,25.0,76.0,28.0,90.0,545.0,2.0,32.892417907714844,1.0811686515808103,3196.0,0.5,2.50062108039856
5.9,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,7130518555.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.92,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,5126809479.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.93,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,7314746632.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.94,0.8159347602299282,18.32304082598005,0.012823288595037785,24.275991439819336,0.4953412413597107,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,4.446349620819092,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,12950544.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,6164613626.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.95,0.8159347602299282,18.32304082598005,0.012823288595037785,26.135461807250977,0.6771201491355896,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,14.57027816772461,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11774731.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,6164613626.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.96,0.8159347602299282,18.32304082598005,0.012823288595037785,26.135461807250977,0.6771201491355896,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,14.57027816772461,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11774731.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,6424037130.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.98,0.8159347602299282,18.32304082598005,0.012823288595037785,26.135461807250977,0.6771201491355896,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,14.57027816772461,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11774731.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,6116428076.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
5.99,0.8159347602299282,18.32304082598005,0.012823288595037785,26.135461807250977,0.6771201491355896,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,14.57027816772461,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,11774731.0,1191930456.044643,1.3152836561203003,1151.0,451.0,12219.0,7.0,20.91461181640625,2621.0,5533193275.0,1920.0,3.0,55.0,56.0,52.0,34.0,58.0,43.0,90.0,545.0,2.0,34.447094798088074,1.0811686515808103,3196.0,0.5,2.2895965576171875
